id,object_name,chain,object_type,address,number
207751,Sokol coffe,нет,кафе,"город Москва, Электродная улица, дом 2, строение 32",6
222360,Кафе-столовая «Уголок»,нет,кафе,"город Москва, Саянская улица, дом 22А",31
207991,МосКальян,нет,кафе,"город Москва, Свободный проспект, дом 20А",40
222387,Еврокафе,нет,кафе,"город Москва, Измайловский проспект, дом 61, строение 2",15
211265,Готовая еда,нет,закусочная,"город Москва, Щёлковское шоссе, дом 27А",0
208724,Нанг,нет,кафе,"город Москва, Перовская улица, дом 61А",40
209850,Шаурма,нет,закусочная,"город Москва, улица Михайлова, дом 8, корпус 1",0
206957,Огонек,нет,кафе,"город Москва, Донецкая улица, дом 20А",20
207893,Amande Cafe,нет,кафе,"город Москва, Марксистская улица, дом 3, строение 1",20
213785,Кафе МАНАС,нет,кафе,"город Москва, Щёлковское шоссе, дом 26Б",46
215831,Ресторан «Парк Кафе»,нет,ресторан,"город Москва, Никитинская улица, дом 10А",90
208836,Чайхона,нет,кафе,"город Москва, Южнопортовая улица, дом 5, строение 16",42
206336,Кафе,нет,кафе,"город Москва, улица Трофимова, владение 36",40
205503,Кафе Южный порт,нет,кафе,"город Москва, улица Трофимова, владение 36",0
205506,Кафе,нет,кафе,"город Москва, улица Трофимова, владение 36",40
205507,Кафе,нет,кафе,"город Москва, улица Трофимова, владение 36",15
205511,Закусочая,нет,закусочная,"город Москва, улица Трофимова, владение 36",0
217441,Кафе Релакс Эко-Ланч,нет,кафе,"город Москва, Угрешская улица, дом 2, строение 1",98
208805,Кафе,нет,кафе,"город Москва, 3-й Угрешский проезд, дом 8, строение 2",15
212883,Золотой дворик,нет,ресторан,"город Москва, Привольная улица, дом 2, строение 3",50
207496,Дебют,нет,кафе,"город Москва, Иловайская улица, дом 3, строение 5",20
207656,ВОКМАНИЯ,нет,предприятие быстрого обслуживания,"город Москва, Рязанский проспект, дом 2, корпус 2",25
207659,ПЛОВМАНТЫ,нет,предприятие быстрого обслуживания,"город Москва, Рязанский проспект, дом 2, корпус 2",25
208282,COFIX+PLOMBIR,нет,предприятие быстрого обслуживания,"город Москва, Рязанский проспект, дом 2, корпус 2",25
206112,BurgerKing,нет,предприятие быстрого обслуживания,"город Москва, Рязанский проспект, дом 2, корпус 2",25
208681,ТЕСТО и Сыр,нет,предприятие быстрого обслуживания,"город Москва, Рязанский проспект, дом 2, корпус 2",15
209931,Dim&Sam,нет,предприятие быстрого обслуживания,"город Москва, Рязанский проспект, дом 2, корпус 2",25
207868,Кафе,нет,кафе,"город Москва, Рязанский проспект, дом 2, строение 1",8
213324,Столовая Москвич,нет,столовая,"город Москва, Волгоградский проспект, дом 32, корпус 5",28
208802,Кафе,нет,кафе,"город Москва, Угрешская улица, дом 31, корпус 2",32
211469,13 RULES,нет,бар,"город Москва, Люблинская улица, дом 165, корпус 1",15
211709,Пекарь,нет,предприятие быстрого обслуживания,"город Москва, 2-я Карачаровская улица, дом 1, строение 1",0
207708,Голубка,нет,кафе,"город Москва, 2-я Карачаровская улица, дом 1, строение 1",8
206481,Пекарня,нет,магазин (отдел кулинарии),"город Москва, Новохохловская улица, дом 12, строение 2",0
220165,ЦНИИТМАШ,нет,кафе,"город Москва, Шарикоподшипниковская улица, дом 4, корпус 1",70
212357,Однажды в Ташкенте,нет,ресторан,"город Москва, Шарикоподшипниковская улица, дом 11, строение 7",30
212075,Олива,нет,ресторан,"город Москва, Шарикоподшипниковская улица, дом 11, строение 7",50
211022,Чайхана «Манас»,нет,кафе,"город Москва, Люблинская улица, дом 66, корпус 1",25
212419,Донер,нет,закусочная,"город Москва, Волгоградский проспект, дом 32, корпус 21",0
216518,Закусочная,нет,закусочная,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",0
215920,Закусочная,нет,закусочная,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",0
217401,Закусочная,нет,закусочная,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",0
222694,Дагестанская лавка,нет,кафе,"город Москва, Мячковский бульвар, дом 3А",0
222700,PLOV BOX,нет,кафе,"город Москва, Мячковский бульвар, дом 3А",0
222707,Во,нет,кафе,"город Москва, Мячковский бульвар, дом 3А",0
222720,Первая креветочная,нет,кафе,"город Москва, Мячковский бульвар, дом 3А",0
222711,Pinzeria by Bontempi,нет,закусочная,"город Москва, Мячковский бульвар, дом 3А",0
222714,Laffa Laffa,нет,закусочная,"город Москва, Мячковский бульвар, дом 3А",0
223043,Яв Тай,нет,закусочная,"город Москва, Мячковский бульвар, дом 3А",0
223037,"Мама, я в лапшу",нет,кафе,"город Москва, Мячковский бульвар, дом 3А",0
223040,Genso,нет,закусочная,"город Москва, Мячковский бульвар, дом 3А",0
222725,Olster's Pub,нет,кафе,"город Москва, Мячковский бульвар, дом 3А",0
85340,JUNGLE JOY,нет,кафе,"город Москва, улица Перерва, дом 41",99
212395,Столовая Гранат,нет,столовая,"город Москва, Волгоградский проспект, дом 32, корпус 8",30
205213,Корнели Пицца,нет,кафе,"город Москва, Жулебинский бульвар, дом 26",10
218779,МБбургер,нет,закусочная,"город Москва, Рязанский проспект, дом 75Б, сооружение 1",26
213076,Шаурма,нет,закусочная,"город Москва, Волгоградский проспект, дом 32, корпус 1",0
209088,Pho,нет,предприятие быстрого обслуживания,"город Москва, улица Перерва, дом 43, корпус 1",0
209094,Китайская еда,нет,предприятие быстрого обслуживания,"город Москва, улица Перерва, дом 43, корпус 1",0
209095,Суши-бар YOCOSO,нет,предприятие быстрого обслуживания,"город Москва, улица Перерва, дом 43, корпус 1",0
209870,Пекарня,нет,закусочная,"город Москва, улица Коновалова, дом 9, строение 2",0
206685,ВьетNam,нет,кафе,"город Москва, Привольная улица, дом 70, корпус 1",20
208869,Карат,нет,кафе,"город Москва, улица Маршала Чуйкова, дом 3, строение 1",46
213311,Самсахана,нет,закусочная,"город Москва, улица Маршала Чуйкова, дом 3, строение 1",8
206788,Кашкар,нет,кафе,"город Москва, улица Хлобыстова, дом 13",44
212144,ШАУРМА,нет,закусочная,"город Москва, улица Трофимова, владение 32Г",0
208002,Чвйхана Караван,нет,кафе,"город Москва, Люблинская улица, дом 40",45
213894,Сахар. Кафе-ресторан,нет,кафе,"город Москва, Привольная улица, дом 70",30
207294,Чайхана,нет,кафе,"город Москва, Ферганская улица, дом 2, строение 2",32
207297,Кальянная Jellyfish,нет,кафе,"город Москва, Ферганская улица, дом 2, строение 2",40
207492,Наш Самарканд,нет,кафе,"город Москва, Белореченская улица, дом 40",20
211382,J.Gilroys Pub,нет,бар,"город Москва, Братиславская улица, дом 6",25
207418,До До Пицца,нет,кафе,"город Москва, Рязанский проспект, дом 12",15
213703,Емеля,нет,закусочная,"город Москва, Поречная улица, дом 10",0
214056,Wood Greel,нет,закусочная,"город Москва, Поречная улица, дом 10",0
214375,Вьет Лотос,нет,закусочная,"город Москва, Поречная улица, дом 10",0
219135,Емеля,нет,закусочная,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",10
223201,Mr.Тутти,нет,кафе,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",0
207423,Фергана,нет,кафе,"город Москва, Ферганская улица, дом 6, корпус 2",24
207426,Arahis Pub,нет,кафе,"город Москва, Ферганская улица, дом 6, корпус 2",56
206283,Мясо на гриле,нет,кафе,"город Москва, Волгоградский проспект, дом 133",0
206266,Чайхана,нет,кафе,"город Москва, Волгоградский проспект, дом 133",55
217381,Шаурма,нет,предприятие быстрого обслуживания,"город Москва, Покровская улица, дом 20",0
221004,ЛЕМОНЧЕЛЛО,нет,кафе,"город Москва, улица Кржижановского, владение 22, строение 1",48
223437,Шаурма,нет,предприятие быстрого обслуживания,"город Москва, Ломоносовский проспект, владение 23, строение 2",0
222883,Brou star Броубар,нет,бар,"город Москва, Большая Черёмушкинская улица, дом 1",10
222474,Ешь фрукт,нет,закусочная,"город Москва, Большая Черёмушкинская улица, дом 1",3
222482,Inferno,нет,закусочная,"город Москва, Большая Черёмушкинская улица, дом 1",0
222513,Бургер Рус,нет,кафе,"город Москва, Большая Черёмушкинская улица, дом 1",20
222520,Кафе,нет,кафе,"город Москва, Большая Черёмушкинская улица, дом 1",20
222020,Кафе,нет,кафе,"город Москва, Севастопольский проспект, дом 11Е",20
210381,Конак,нет,ресторан,"город Москва, улица Гарибальди, дом 4Г",78
206389,Кафе «Кондитерская»,нет,кафе,"город Москва, улица Тёплый Стан, владение 27, строение 1",15
217152,Лёд N ROLL,нет,предприятие быстрого обслуживания,"город Москва, Новоясеневский проспект, дом 1",4
213348,SYMPHONY Вьетнамская кухня,нет,ресторан,"город Москва, Азовская улица, дом 24, корпус 3",35
214013,ШУ-ШУ,нет,ресторан,"город Москва, Азовская улица, дом 24, корпус 3",50
213993,Кахури,нет,предприятие быстрого обслуживания,"город Москва, Азовская улица, дом 24, корпус 3",20
213995,Пиццерия,нет,предприятие быстрого обслуживания,"город Москва, Азовская улица, дом 24, корпус 3",20
223436,Донер Кебаб,нет,предприятие быстрого обслуживания,"город Москва, Ломоносовский проспект, дом 19А",0
221130,Кафе,нет,кафе,"город Москва, Нахимовский проспект, дом 24, строение 1",15
221133,Кафе,нет,кафе,"город Москва, Нахимовский проспект, дом 24, строение 1",15
223130,Чайхона,нет,кафе,"город Москва, Литовский бульвар, дом 22, строение 3",40
223281,Ресторан ИП Кантария,нет,кафе,"город Москва, улица Миклухо-Маклая, дом 36А",5
204954,Спорт-бар «Торнадо»,нет,бар,"город Москва, Ленинский проспект, дом 109",10
222565,Fritado Мир на сковороде,нет,предприятие быстрого обслуживания,"город Москва, Новоясеневский проспект, дом 11",20
222567,Мороженое Plombir,нет,предприятие быстрого обслуживания,"город Москва, Новоясеневский проспект, дом 11",10
216971,Вьетнамская кухня,нет,кафе,"город Москва, Новоясеневский проспект, дом 7",20
223302,Ресторан Вьетнамской кухни ГАО,нет,ресторан,"город Москва, Летниковская улица, дом 4, строение 5",38
223438,Тандыр Хачапури,нет,предприятие быстрого обслуживания,"город Москва, Ломоносовский проспект, дом 23А",3
208611,Time lap butovo,нет,бар,"город Москва, Старобитцевская улица, владение 21А, строение 1",30
221271,Medusa Asian Kitchen bar,нет,ресторан,"город Москва, Берсеневский переулок, дом 2, строение 1",65
222800,П Пицца,нет,предприятие быстрого обслуживания,"город Москва, улица Шаболовка, дом 2, строение 1",0
204969,Мамина еда,нет,кафе,"город Москва, улица Шаболовка, дом 2, строение 1",4
220473,Спасский,нет,ресторан,"город Москва, улица Ильинка, дом 3/8, строение 5",70
206878,Кофейня Правда кофе,нет,кафетерий,"город Москва, Дубининская улица, дом 41, строение 2",4
207750,Leto Lounge,нет,кафе,"город Москва, Фрунзенская набережная, дом 30, строение 5",35
210616,Ciao Pizza,нет,предприятие быстрого обслуживания,"город Москва, Манежная площадь, дом 1, строение 2",100
210630,Dim Sum,нет,предприятие быстрого обслуживания,"город Москва, Манежная площадь, дом 1, строение 2",100
210635,Curry Up,нет,предприятие быстрого обслуживания,"город Москва, Манежная площадь, дом 1, строение 2",100
210638,Shake Up,нет,предприятие быстрого обслуживания,"город Москва, Манежная площадь, дом 1, строение 2",30
210639,Чача Room,нет,предприятие быстрого обслуживания,"город Москва, Манежная площадь, дом 1, строение 2",100
210866,Cinnabon,нет,кафе,"город Москва, Манежная площадь, дом 1, строение 2",16
210873,Eat Georgian,нет,кафе,"город Москва, Манежная площадь, дом 1, строение 2",42
210877,IPho cafe,нет,кафе,"город Москва, Манежная площадь, дом 1, строение 2",50
210947,Чайхана Лаззат,нет,кафе,"город Москва, Манежная площадь, дом 1, строение 2",60
210952,ШаурMEN,нет,предприятие быстрого обслуживания,"город Москва, Манежная площадь, дом 1, строение 2",0
210900,Галата,нет,кафе,"город Москва, Манежная площадь, дом 1, строение 2",45
210911,Крошка Крем,нет,предприятие быстрого обслуживания,"город Москва, Манежная площадь, дом 1, строение 2",20
210934,Точка Дзы,нет,кафетерий,"город Москва, Манежная площадь, дом 1, строение 2",0
210939,Суши-маркет,нет,закусочная,"город Москва, Манежная площадь, дом 1, строение 2",0
210942,Франклинс бургер,нет,кафе,"город Москва, Манежная площадь, дом 1, строение 2",20
218701,Кафе,нет,кафе,"город Москва, площадь Джавахарлала Неру, дом 1",0
218707,Кафе японское,нет,кафе,"город Москва, площадь Джавахарлала Неру, дом 1",32
221156,Ресторация Боско,нет,кафе,"город Москва, улица Косыгина, дом 28, строение 21",12
215633,ГРИЛЬ ХАУС,нет,кафе,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",50
215637,COFFEE WAY,нет,кафе,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",30
215589,Waffle Fish,нет,кафе,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",2
215600,Ресторан «Шах Кебаб»,нет,ресторан,"город Москва, проспект Вернадского, дом 86Б",150
215602,Кафе,нет,кафе,"город Москва, проспект Вернадского, дом 86Б",30
215607,Бистро,нет,предприятие быстрого обслуживания,"город Москва, проспект Вернадского, дом 86Б",1
214742,Бистро,нет,предприятие быстрого обслуживания,"город Москва, проспект Вернадского, дом 86Б, строение 1",1
214747,Бистро,нет,предприятие быстрого обслуживания,"город Москва, проспект Вернадского, дом 86Б, строение 1",1
214734,Бистро,нет,предприятие быстрого обслуживания,"город Москва, проспект Вернадского, дом 86Б, строение 1",1
214738,Бистро,нет,предприятие быстрого обслуживания,"город Москва, проспект Вернадского, дом 86Б, строение 1",1
221850,Mr. Kiko,нет,кафе,"город Москва, проспект Вернадского, дом 6",0
221852,Grano,нет,кафе,"город Москва, проспект Вернадского, дом 6",40
221784,Cinnabon,нет,предприятие быстрого обслуживания,"город Москва, проспект Вернадского, дом 6",0
222411,Кафе (РЕМОНТ),нет,кафе,"город Москва, улица Покрышкина, дом 2, корпус 1",100
216362,Xin Chao Вьетнамская еда,нет,кафе,"город Москва, улица Покрышкина, дом 4",24
216415,Коктейли и пирожные,нет,кафе,"город Москва, улица Покрышкина, дом 4",40
214823,Дежурная Рюмочная,нет,бар,"город Москва, улица Новый Арбат, дом 7А",30
217658,Шурма,нет,предприятие быстрого обслуживания,"город Москва, Ельнинская улица, дом 23",0
212050,Кафе,нет,кафе,"город Москва, улица Барклая, дом 6, строение 5",15
212042,Кафе «ЭКЛЕРКО»,нет,кафе,"город Москва, улица Барклая, дом 6, строение 5",23
212056,Кафе,нет,кафе,"город Москва, улица Барклая, дом 6, строение 5",41
212061,Кафе «Дайнинг Холл»,нет,кафе,"город Москва, улица Барклая, дом 6, строение 5",19
212065,Кафе «ГРУША»,нет,кафе,"город Москва, улица Барклая, дом 6, строение 5",36
25996,ХАРД РОК КАФЕ,нет,кафе,"город Москва, улица Арбат, дом 44, строение 1",60
214221,МАГАДАН,нет,ресторан,"город Москва, Кутузовский проспект, дом 12, строение 1",80
206816,Газпромнефть кафе,нет,кафе,"город Москва, Минская улица, дом 1Н, строение 2",6
215899,Mealty,нет,кафе,"город Москва, Кутузовский проспект, дом 88",20
210999,Chefs Table,нет,ресторан,"город Москва, Смоленская площадь, дом 3",4
206918,Urban Cafe,нет,кафе,"город Москва, Смоленская площадь, дом 3",10
206948,Столовая,нет,столовая,"город Москва, Смоленская площадь, дом 3",60
206953,Кафе Гурмэ,нет,кафе,"город Москва, Смоленская площадь, дом 3",15
206924,Школа танцев GallaDance,нет,бар,"город Москва, Смоленская площадь, дом 3",30
206929,Zodiac,нет,ресторан,"город Москва, Смоленская площадь, дом 3",25
217108,Шурма,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 25А",0
217120,Стардогс,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 25А",0
217334,Пицца,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 25А",0
217555,Шурма,нет,предприятие быстрого обслуживания,"город Москва, Ярцевская улица, дом 25А",0
217653,Тандыр,нет,кафе,"город Москва, Ярцевская улица, дом 25А",15
217657,Оманд,нет,кафе,"город Москва, Ярцевская улица, дом 25А",25
222936,ЭТНОМИР,нет,кафе,"город Москва, Ярцевская улица, дом 25А",14
216245,ВокМания,нет,предприятие быстрого обслуживания,"город Москва, Рублёвское шоссе, дом 62",10
219448,Ресторан,нет,ресторан,"город Москва, улица Барклая, дом 10А",22
218060,Островок чай-кофе,нет,буфет,"город Москва, Осенний бульвар, дом 12",0
215648,Кафе здорового питания,нет,кафе,"город Москва, улица Ивана Франко, дом 8",20
215655,Столовая,нет,столовая,"город Москва, улица Ивана Франко, дом 8",40
207482,Донер Кебаб.Лепешки,нет,магазин (отдел кулинарии),"город Москва, Пятницкое шоссе, дом 17, корпус 1, строение 1",0
211630,Готовые блюда Милти,нет,буфет,"город Москва, улица Кулакова, дом 20, строение 1А",1
219714,Хочу шашлык,нет,кафе,"город Москва, Митинская улица, дом 55, корпус 1",0
223041,Styling Bull cafe,нет,кафе,"город Москва, улица Василия Петушкова, дом 3, строение 3",40
223186,Шаурма,нет,закусочная,"город Москва, Тушинская улица, дом 24, строение 15",22
223087,Столовая,нет,столовая,"город Москва, Таманская улица, дом 33",24
208070,Салаты,нет,магазин (отдел кулинарии),"город Москва, Митинская улица, дом 51",0
208246,Сахара,нет,ресторан,"город Москва, 73-й километр Московской Кольцевой Автодороги, дом 7, корпус 1",70
213595,Нola mexican grill,нет,предприятие быстрого обслуживания,"город Москва, Дубравная улица, дом 34/29",45
213528,OnePrice,нет,кафетерий,"город Москва, Дубравная улица, дом 34/29",0
220717,Кофикс,нет,бар,"город Москва, Дубравная улица, дом 34/29",0
220665,Пекарня,нет,магазин (отдел кулинарии),"город Москва, Митинская улица, дом 36, корпус 1",16
220621,Суши Make,нет,предприятие быстрого обслуживания,"город Москва, Щукинская улица, дом 42",11
220612,ГРИЛЬ ХАУС,нет,предприятие быстрого обслуживания,"город Москва, Щукинская улица, дом 42",15
220616,QuanViet,нет,предприятие быстрого обслуживания,"город Москва, Щукинская улица, дом 42",10
220568,Плов Базар,нет,предприятие быстрого обслуживания,"город Москва, Щукинская улица, дом 42",15
220516,Кофе-бар,нет,бар,"город Москва, Пятницкое шоссе, дом 18",0
220402,Шаурма,нет,кафе,"город Москва, Пятницкое шоссе, дом 18",25
223033,Кафе,нет,кафе,"город Москва, Походный проезд, домовладение 14",2
223102,Столовая,нет,столовая,"город Москва, Походный проезд, домовладение 3, строение 1",160
220275,Galateria plombir,нет,кафе,"город Москва, Сходненская улица, дом 56",20
219782,NGON,нет,кафе,"город Москва, Сходненская улица, дом 56",0
216721,Восточная кухня,нет,предприятие быстрого обслуживания,"город Москва, Тушинская улица, дом 17",15
217365,Суши Авеню,нет,предприятие быстрого обслуживания,"город Москва, Тушинская улица, дом 17",10
217320,Ле Ван Кыонг,нет,предприятие быстрого обслуживания,"город Москва, Тушинская улица, дом 17",10
221583,ВКинобар,нет,кафе,"город Москва, Сходненская улица, дом 56",40
209246,Bloom-n-brew,нет,кафе,"город Москва, Вятская улица, дом 27, строение 2",50
209655,Tapas avokado bar,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",4
209657,Сегодня суши,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",4
209645,Plov profi,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",4
209649,Пьяный Енот,нет,бар,"город Москва, Вятская улица, дом 27, строение 7",4
209620,Salades,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",4
209628,Мрамор,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",4
209635,Калинка Малинка,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",4
209641,Кунаки,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",4
219646,COLLIDER,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",120
211165,Villa,нет,кафе,"город Москва, Вятская улица, дом 27, строение 7",4
208543,Клубень,нет,закусочная,"город Москва, Вятская улица, дом 27, строение 7",4
220421,Арт-Галерея,нет,ресторан,"город Москва, 3-я улица Ямского Поля, дом 2, корпус 4",24
207710,Капито кафе,нет,кафе,"город Москва, 3-я улица Ямского Поля, дом 2, корпус 12",80
218864,Go Кофе,нет,кафетерий,"город Москва, Старопетровский проезд, дом 1, строение 2",4
223341,Гурмэ Кебаб,нет,предприятие быстрого обслуживания,"город Москва, улица Грузинский Вал, дом 23-25, строение 1",0
223343,Шаурма,нет,предприятие быстрого обслуживания,"город Москва, улица Грузинский Вал, дом 23-25, строение 1",0
212872,Столовая «Правда»,нет,столовая,"город Москва, улица Правды, дом 24, строение 4",80
211670,Кафе на мойке,нет,кафе,"город Москва, Бумажный проезд, дом 19, строение 5",30
205027,One Price Coffe,нет,кафетерий,"город Москва, площадь Ганецкого, дом 1Б",4
206279,Органик клуб,нет,кафе,"город Москва, проезд Аэропорта, дом 8",20
213498,One Level,нет,кафе,"город Москва, проезд Аэропорта, дом 8",35
222620,Шаурма,нет,закусочная,"город Москва, Хорошёвское шоссе, дом 39, строение 25",6
215562,Компот,нет,столовая,"город Москва, Флотская улица, дом 5, корпус А",60
207287,Кафетерий,нет,кафетерий,"город Москва, Ангарская улица, дом 24А",8
209016,Кафе Огни города,нет,кафе,"город Москва, Клязьминская улица, дом 9, строение 3",45
211368,Пацио Пицца,нет,кафе,"город Москва, улица Линии Октябрьской Железной Дороги, дом 2, строение 2",20
207774,Ресторан «Бульвар»,нет,ресторан,"город Москва, Керамический проезд, дом 4, строение 1",200
218089,Пекарня,нет,кафе,"город Москва, Ленинградское шоссе, дом 25",20
219028,SOUL SEOUL,нет,ресторан,"город Москва, Ленинградское шоссе, дом 16А, строение 4",20
219031,TEREKHOV GIRL,нет,ресторан,"город Москва, Ленинградское шоссе, дом 16А, строение 4",28
218990,Buffalo,нет,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 4",30
218995,Cinnabon,нет,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 4",30
219010,Farinari,нет,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 4",10
219011,FROM ROME TO HOME,нет,ресторан,"город Москва, Ленинградское шоссе, дом 16А, строение 4",16
218987,BLACK STAR BURGER,нет,ресторан,"город Москва, Ленинградское шоссе, дом 16А, строение 4",20
219026,Shake Up,нет,предприятие быстрого обслуживания,"город Москва, Ленинградское шоссе, дом 16А, строение 4",0
219014,Fruit Lab,нет,кафетерий,"город Москва, Ленинградское шоссе, дом 16А, строение 4",0
219018,INDIYSKAYA TOCHKA,нет,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 4",12
219020,Mr.Tutti - 2,нет,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 4",0
219022,One Price Coffee,нет,кафе,"город Москва, Ленинградское шоссе, дом 16А, строение 4",10
218186,Кафе Лица,нет,кафе,"город Москва, Ленинградский проспект, дом 31А, строение 1",12
208659,Дом торжеств ГОСУДАРЬ,нет,ресторан,"город Москва, Лобненская улица, дом 11",150
218163,Сушиед,нет,кафе,"город Москва, Локомотивный проезд, дом 4",15
205794,Пицца пацио,нет,предприятие быстрого обслуживания,"город Москва, Локомотивный проезд, дом 4",10
205804,Донер сити,нет,предприятие быстрого обслуживания,"город Москва, Локомотивный проезд, дом 4",107
205806,Пиво и гриль,нет,предприятие быстрого обслуживания,"город Москва, Локомотивный проезд, дом 4",5
211394,Кушай Город,нет,кафе,"город Москва, Дмитровское шоссе, дом 157",40
216767,КАФЕ,нет,кафе,"город Москва, 80-й километр Московской Кольцевой Автодороги, дом 4, строение 1",20
209513,Зарафшон,нет,кафе,"город Москва, Кронштадтский бульвар, дом 19, строение 1",40
208205,БарКаs,нет,кафе,"город Москва, Ленинградское шоссе, дом 39, строение 2",96
210159,Шератон,нет,ресторан,"город Москва, Международное шоссе, дом 28Б, строение 5",92
206028,"Шашлык, пекарня",нет,кафе,"город Москва, Дмитровское шоссе, дом 13, корпус 2, строение 4",2
222135,Здоровое питание,нет,кафе,"город Москва, Краснопресненская набережная, дом 16, строение 1",7
205933,Кафе «Империя бургеров»,нет,кафе,"город Москва, город Зеленоград, корпус 1106Е",24
206402,Узбекская кухня,нет,кафе,"город Москва, Дмитровское шоссе, дом 62, строение 5",46
220595,Пекарня № 1,нет,кафетерий,"город Москва, город Зеленоград, корпус 1627",6
206669,Кафе «Газпромнефть»,нет,кафе,"город Москва, город Зеленоград, проспект Генерала Алексеева, дом 40",16
215538,Кафе «Пири-Пири»,нет,кафе,"город Москва, город Зеленоград, проспект Генерала Алексеева, дом 6, строение 1",40
220978,Бар суши TAKAI,нет,кафе,"город Москва, город Зеленоград, корпус 1602А",28
214739,Караоке клуб «CAVA»,нет,кафе,"город Москва, улица Маршала Захарова, дом 5",40
221605,Выпечка,нет,магазин (отдел кулинарии),"город Москва, Каспийская улица, дом 36",3
211837,Шаурма 24,нет,предприятие быстрого обслуживания,"город Москва, Ореховый бульвар, владение 24, корпус 2, строение 3",0
211827,Кафе Бистро,нет,кафе,"город Москва, Ореховый бульвар, владение 24, корпус 2, строение 3",30
211676,Никольский,нет,ресторан,"город Москва, город Зеленоград, корпус 532",120
220992,Dolce crema,нет,предприятие быстрого обслуживания,"город Москва, город Зеленоград, Панфиловский проспект, дом 6А",0
213304,Кальянная Vysota57 Lounge,нет,бар,"город Москва, улица Ленинская Слобода, дом 26, строение 2",130
204886,Кафе Евроспар,нет,кафе,"город Москва, улица Шаболовка, дом 31Г",5
207629,ДОНЕРЕТТ&ПЕКАРНЯ,нет,предприятие быстрого обслуживания,"город Москва, улица Лестева, дом 2, строение 2",0
209774,Самобранка,нет,столовая,"город Москва, Гамсоновский переулок, дом 2, строение 2",80
217710,Кофе Пью,нет,кафе,"город Москва, Гамсоновский переулок, дом 2, строение 2",38
213369,Великолепный век,нет,ресторан,"город Москва, улица Кожевнический Вражек, дом 3А",38
206426,Чайхана «Мантыбар»,нет,ресторан,"город Москва, улица Кожевнический Вражек, дом 3А",30
218471,Суши Нори,нет,предприятие быстрого обслуживания,"город Москва, 3-й Павелецкий проезд, дом 4",0
220648,Кафе при Картцентре «Серебряный дождь»,нет,кафе,"город Москва, Варшавское шоссе, дом 170Г",20
220725,Кафе,нет,кафе,"город Москва, Варшавское шоссе, дом 170Г",24
220816,Кафе Халяль,нет,кафе,"город Москва, Варшавское шоссе, дом 170Г",100
220223,Кафе Наше место Трактир,нет,кафе,"город Москва, улица Ленинская Слобода, дом 23, строение 16",20
221149,Art Cafe,нет,кафе,"город Москва, Автозаводская улица, дом 16, корпус 2, строение 9",8
219064,Ресторан Boobo,нет,ресторан,"город Москва, проспект Андропова, дом 22",35
219065,Понаели,нет,ресторан,"город Москва, проспект Андропова, дом 22",46
219068,Бурген Кинг,нет,предприятие быстрого обслуживания,"город Москва, проспект Андропова, дом 22",58
219069,Плов Самса,нет,предприятие быстрого обслуживания,"город Москва, проспект Андропова, дом 22",5
219072,Сушимаркет,нет,предприятие быстрого обслуживания,"город Москва, проспект Андропова, дом 22",4
219073,КрошкаКартошка,нет,предприятие быстрого обслуживания,"город Москва, проспект Андропова, дом 22",0
219862,ПЕЛЬМЕНИКИ,нет,кафе,"город Москва, проспект Андропова, дом 22",0
219866,Little БЕЙРУТ,нет,кафе,"город Москва, проспект Андропова, дом 22",25
219867,VsemLavaш,нет,кафе,"город Москва, проспект Андропова, дом 22",38
219871,Dominos Pizza,нет,ресторан,"город Москва, проспект Андропова, дом 22",25
219887,Mino biFF burger,нет,предприятие быстрого обслуживания,"город Москва, проспект Андропова, дом 22",10
219890,МИЛОС греческая кухня,нет,кафе,"город Москва, проспект Андропова, дом 22",15
219894,ВЬЕТНАМСКАЯ КУХНЯ,нет,кафе,"город Москва, проспект Андропова, дом 22",16
219897,RollRolls,нет,кафе,"город Москва, проспект Андропова, дом 22",10
219900,COFFE WAY,нет,кафетерий,"город Москва, проспект Андропова, дом 22",6
